zip,cbsa
70361,26380
70163,35380
70445,35380
70341,99999
69140,99999
69170,35820
68872,24260
68901,25580
68978,99999
69214,99999
69334,99999
68827,24260
68876,28260
68948,99999
68831,24260
68939,99999
68825,99999
69045,99999
69021,99999
68955,25580
68833,99999
69339,99999
68869,99999
69132,35820
68875,99999
71360,10780
71422,99999
71639,38220
71730,20980
71429,99999
71438,10780
71447,35060
71457,99999
71469,99999
71640,99999
71375,99999
71675,99999
71671,38220
71740,31620
72117,30780
72104,31680
72142,30780
72046,30780
72039,99999
72082,42620
72176,30780
72051,99999
72080,99999
72084,99999
72190,30780
72179,99999
73010,36420
72933,99999
72944,22900
73003,36420
72943,99999
72952,22900
73006,30020
71263,99999
71268,99999
71295,99999
71111,43340
71112,43340
71264,99999
71333,99999
71211,33740
72830,99999
72719,22220
72736,22220
72742,22220
72855,99999
72845,99999
72658,34260
72583,99999
72624,25460
72703,22220
72626,34260
72537,34260
72633,99999
72633,25460
72639,99999
72530,99999
72642,34260
72702,22220
72501,99999
72528,99999
72536,99999
72396,99999
72444,99999
72348,22620
72348,32820
72392,22620
71953,99999
71958,99999
72002,30780
72004,38220
71822,45500
71826,99999
71964,26300
71902,26300
72027,99999
72030,99999
71751,15780
71866,45500
71747,20980
73114,36420
73170,36420
73443,11620
73141,36420
73501,30020
73149,36420
74059,44660
74014,46140
74044,46140
74036,46140
74070,46140
74047,46140
74061,12780
74021,12780
75007,19100
71854,45500
75001,19100
75024,19100
74344,99999
75014,19100
75034,19100
74960,45140
73102,36420
73045,36420
73040,99999
73110,36420
73109,36420
73104,36420
73063,44660
74820,10220
74604,46140
74743,99999
74834,36420
74730,20460
74871,10220
74941,22900
74766,99999
74868,99999
74884,99999
74840,43060
74875,36420
74821,10220
74843,10220
74735,99999
74437,46140
74501,32540
74364,45140
74365,99999
74347,99999
74560,32540
74538,99999
74115,46140
74301,99999
73741,99999
73521,11060
73538,30020
73572,30020
73717,99999
73733,21420
73673,99999
73801,49260
73771,99999
73773,21420
73626,99999
73650,99999
73835,99999
73566,99999
75081,19100
75089,19100
75090,43300
75215,19100
75204,19100
75209,19100
75228,19100
75765,99999
75766,27380
75791,46340
75701,46340
75703,46340
75707,46340
75789,46340
75704,46340
75803,37300
75760,30980
75758,99999
75752,99999
75036,19100
75039,19100
75060,19100
75560,99999
75571,99999
75601,30980
75669,99999
75566,99999
75640,32220
75667,30980
75426,99999
75442,19100
75459,43300
75451,99999
75496,14300
75446,37580
75356,19100
75230,19100
75240,19100
75253,19100
75379,19100
75403,19100
75156,11980
75123,19100
75134,19100
75172,19100
75173,19100
75152,19100
75147,99999
76017,19100
76020,19100
76028,19100
76010,19100
76012,19100
76002,19100
76014,19100
76023,19100
76115,19100
76132,19100
76120,19100
76130,19100
79512,99999
79404,31180
79423,31180
79501,10180
77004,26420
79015,11100
79411,31180
79541,10180
79606,10180
79518,99999
79508,10180
77001,26420
75851,99999
75938,99999
75949,31260
75975,99999
75977,13140
75847,99999
75959,99999
75936,99999
75969,31260
75932,13140
75943,34860
75975,30980
79226,99999
79311,38380
79316,99999
79336,30220
79035,99999
79036,14420
79311,31180
79114,11100
79034,99999
79041,38380
79018,99999
76401,44500
76450,33420
76801,15220
76802,15220
76821,99999
76825,99999
76445,99999
76484,33420
76823,15220
76872,99999
76443,10180
76444,99999
76486,99999
76945,99999
76837,99999
76487,99999
76940,41660
76453,33420
76265,99999
76310,48660
76354,48660
76210,19100
76301,48660
76371,99999
76233,23620
76360,48660
76367,48660
76379,48660
76067,33420
76044,19100
76106,19100
77058,26420
77040,26420
77041,26420
77354,26420
77327,26420
77339,26420
77345,26420
77347,26420
77662,13140
77670,13140
77632,13140
77591,26420
77713,13140
77585,13140
77026,26420
77008,26420
77012,26420
77036,26420
77546,26420
77565,26420
77520,26420
77532,26420
77554,26420
77562,26420
77577,26420
77506,26420
77480,26420
77484,26420
77455,20900
77384,26420
77096,26420
77099,26420
77081,26420
77078,26420
77255,26420
77271,26420
77303,26420
77238,26420
77293,26420
77302,26420
76567,99999
76689,99999
76693,99999
78061,99999
78065,41700
78132,41700
78101,41700
78071,99999
78113,41700
78069,41700
78072,99999
78112,41700
78060,99999
78583,15180
78596,32580
78597,15180
78602,12420
78412,18580
76520,99999
77836,17780
77842,17780
76540,28660
76531,99999
76524,47380
76525,99999
77857,99999
78542,32580
78540,32580
78502,32580
78266,41700
78254,41700
78368,99999
78383,10860
78243,41700
78383,18580
78224,41700
78228,41700
78208,41700
78014,99999
78015,41700
78022,99999
78002,41700
77990,99999
78729,12420
78737,12420
78669,99999
78703,12420
78705,12420
78719,12420
78741,12420
78724,12420
78721,12420
79907,21340
79707,33260
79836,21340
79783,33260
79839,21340
80422,19740
80433,19740
80439,19740
80465,19740
80461,99999
80467,44460
80307,14500
78644,12420
78660,12420
78666,41700
78619,12420
78630,12420
80223,19740
80226,19740
80216,19740
80230,19740
80231,19740
80112,19740
80030,19740
80203,19740
80136,19740
80103,19740
80155,19740
80035,19740
80012,19740
80013,19740
80020,19740
78759,12420
78841,19620
78933,99999
78880,99999
78752,12420
78877,20580
80923,17820
81003,39380
80866,17820
80904,17820
80907,17820
80903,17820
81008,39380
81006,39380
81020,99999
81039,99999
81063,99999
82433,99999
82435,99999
82718,23940
82001,16940
81635,24060
82329,29660
82648,16220
81645,20780
82649,40180
83014,27220
83101,99999
82930,21740
82725,23940
82834,99999
81658,20780
81641,24060
84117,41620
84088,41620
84120,41620
84102,41620
84121,41620
80526,22660
80601,19740
80621,24540
80723,22820
80543,24540
80549,22660
80642,24540
80832,19740
80535,22660
80735,99999
80649,22820
80542,24540
80816,17820
80547,22660
80824,99999
80821,99999
84060,44920
84054,36260
84066,99999
84056,36260
84066,46860
84017,44920
84053,99999
84020,39340
84023,99999
83651,14260
83672,99999
83716,14260
83717,14260
83401,26820
83605,14260
83455,27220
83467,99999
83347,46300
83324,25200
83353,25200
83314,99999
81403,99999
81146,99999
81230,99999
81403,33940
81328,99999
81402,33940
84655,39340
84660,39340
85018,38060
84762,99999
84657,99999
85002,38060
85201,38060
85131,38060
85192,37740
85635,43420
85641,46060
85392,38060
85396,38060
85614,46060
85653,46060
85630,43420
85390,39140
85705,46060
85610,43420
85547,37740
85707,46060
84405,36260
84513,99999
84321,30860
84511,99999
84526,39220
84126,41620
84522,99999
84412,36260
84122,41620
84644,99999
85377,38060
85335,38060
85339,38060
85387,38060
85334,99999
85304,38060
85305,38060
85271,38060
85274,38060
85310,38060
85309,38060
85328,99999
85253,38060
85213,38060
85226,38060
85260,38060
85259,38060
85027,38060
85040,38060
85019,38060
85085,38060
85063,38060
85068,38060
86314,39140
86336,22380
86301,39140
86430,29420
86304,39140
87701,29780
87123,10740
87199,10740
87530,21580
87829,99999
88021,29740
87942,99999
87592,42140
87154,10740
89701,16180
89501,39900
96107,99999
96146,40900
96120,99999
96122,99999
96101,99999
89505,39900
85746,46060
85714,46060
89129,29820
89316,21220
89429,22280
89161,29820
89113,29820
89030,29820
89031,29820
89060,37220
89104,29820
89034,29820
89086,29820
88312,40760
88045,99999
88426,99999
89005,29820
88346,40760
88221,16100
88081,10460
88124,17580
88230,40740
89017,99999
89020,37220
88317,10460
88338,40760
88047,29740
88049,43500
88341,40760
87107,10740
87109,10740
87114,10740
87042,10740
87110,10740
87059,10740
87052,10740
86445,29420
87013,10740
90032,31080
90036,31080
90053,31080
90294,31080
90251,31080
91361,37100
91367,31080
91351,31080
96151,40900
96158,40900
91304,31080
91206,31080
91214,31080
91201,31080
91324,31080
90807,31080
91103,31080
90853,31080
91025,31080
90502,31080
90755,31080
90745,31080
90210,31080
90222,31080
90072,31080
90093,31080
90245,31080
93105,42200
93221,47300
93225,12540
93210,23420
93203,12540
93219,47300
93066,37100
93501,12540
93267,47300
93438,42200
93518,12540
93448,42020
93421,42020
92252,40140
92241,40140
92268,40140
92198,41740
92158,41740
93004,37100
91501,31080
91505,31080
91602,31080
93030,37100
93021,37100
92124,41740
92127,41740
92130,41740
92139,41740
92153,41740
92093,41740
92102,41740
92061,41740
92103,41740
92070,41740
92086,41740
92072,41740
91950,41740
92019,41740
91932,41740
91941,41740
92025,41740
92024,41740
91906,41740
91944,41740
91917,41740
93305,12540
93283,12540
93314,12540
92508,40140
92399,40140
92411,40140
92544,40140
92518,40140
91702,31080
90623,31080
90650,31080
92880,40140
92882,40140
92868,31080
92832,31080
92861,31080
92859,31080
94021,41860
92356,40140
92359,40140
92277,40140
92316,40140
92365,40140
92342,40140
92801,31080
92675,31080
92701,31080
92690,31080
92814,31080
92637,31080
92648,31080
91803,31080
92609,31080
91754,31080
91763,40140
91775,31080
91791,31080
92553,40140
92557,40140
92562,40140
92571,40140
92548,40140
92561,40140
94306,41940
94121,41860
94117,41860
94158,41860
94930,41860
94947,41860
95531,18860
94519,41860
94530,41860
93943,41500
93944,41500
93926,41500
94524,41860
95125,41940
95126,41940
95138,41940
95076,42100
95076,41500
95116,41940
95073,42100
95119,41940
95135,41940
93614,31460
94086,41940
94108,41860
94041,41940
94063,41860
94074,41860
95046,41940
94705,41860
94706,41860
95005,42100
94624,41860
95060,42100
94702,41860
94802,41860
94595,41860
94605,41860
94606,41860
94607,41860
94608,41860
94587,41860
94591,46700
94585,46700
94580,41860
94549,41860
94555,41860
94561,41860
94534,46700
94544,41860
94540,41860
94563,41860
94564,41860
95472,42220
94960,41860
95467,17340
95481,46380
95485,17340
95307,33700
95206,44700
95350,33700
95328,33700
95236,44700
95246,99999
95333,32900
95687,46700
95757,40900
95758,40900
95814,40900
95672,40900
95664,40900
95720,40900
95683,40900
95674,49700
95655,40900
95692,49700
95815,40900
96826,46520
97009,38900
93648,23420
93662,23420
93667,23420
93706,23420
93726,23420
93704,23420
93631,47300
93631,25260
93653,31460
96790,27980
96813,46520
96743,25900
96720,25900
96782,46520
96741,28180
96767,27980
96771,25900
96080,39780
95961,49700
95973,17020
95975,46020
96091,99999
96061,39780
95979,99999
95838,40900
95816,40900
95817,40900
95818,40900
95826,40900
95819,40900
95926,17020
95927,17020
95938,17020
95941,17020
95383,43760
95605,40900
95358,33700
95360,33700
95368,33700
95385,33700
95609,40900
95626,40900
97224,38900
97420,18300
97463,21660
97361,41420
97417,40700
97471,40700
97375,38900
97355,10540
97378,38900
97436,40700
97357,35440
97470,40700
97358,10540
97390,35440
97431,21660
98012,42660
98021,42660
97801,25840
98035,42660
97138,11820
97089,38900
97103,11820
97058,45520
97062,38900
97115,38900
97136,99999
97108,99999
83814,17660
83852,41760
83856,41760
83823,34140
98673,99999
83810,17660
83837,99999
83804,41760
98625,31020
98650,99999
97826,25840
97827,29260
97848,99999
98610,38900
98651,38900
97830,99999
97845,99999
97877,99999
97869,99999
97833,99999
98635,99999
97703,13460
97733,28900
97523,24420
97479,40700
97759,13460
97711,99999
97321,10540
97236,38900
97267,38900
97231,38900
97327,10540
97333,10540
97311,41420
98122,42660
98134,42660
98144,42660
98188,42660
98168,42660
98195,42660
98366,14740
98368,99999
98370,14740
98328,42660
98331,99999
98373,42660
99350,28420
99354,28420
99362,47460
99223,44060
99356,99999
99324,47460
99507,11260
98902,49420
99361,47460
99326,28420
99502,11260
98101,42660
98045,42660
98046,42660
98082,42660
99025,44060
99109,44060
98908,49420
99119,44060
99185,99999
99121,99999
99205,44060
99129,44060
99011,44060
99180,44060
99204,44060
99030,44060
99031,44060
99008,44060
98540,36500
98541,10140
98550,10140
98595,10140
98812,48300
98833,99999
98828,48300
98857,34180
98862,99999
98847,48300
98509,36500
98591,16500
98538,16500
98407,42660
98439,42660
98467,42660
98380,14740
98382,38820
98376,99999
98235,34580
98264,13380
98204,42660
98239,36020
98270,42660
98227,13380
98230,13380
98249,36020
98257,34580
98237,34580
98231,13380
99709,21820
99801,27940
99705,21820
99708,21820
99835,99999
99517,11260
99521,11260
99615,99999
99687,11260
99702,21820
00614,11640
00910,41980
00928,41980
01704,14460
01885,14460
02362,14460
02350,14460
02557,47240
02630,12700
03282,17200
03442,31700
03457,28300
03462,28300
03588,13620
04275,99999
04942,99999
04772,99999
04733,12620
04693,99999
04616,99999
05461,99999
05071,17200
05058,17200
05030,17200
05069,99999
05907,13620
05736,40860
05652,99999
01338,24640
06034,25540
06126,25540
06720,35300
07091,35620
08001,37980
08219,36140
08553,35620
19733,37980
10167,35620
10280,35620
10119,35620
10551,35620
11241,35620
12175,10580
12137,11220
12060,26460
12838,24020
13305,99999
13072,99999
13077,45060
13087,18660
13665,48060
13685,48060
13750,99999
13471,99999
13355,45060
13802,13780
14427,99999
14170,15380
14814,18500
14744,99999
14702,27460
14728,27460
15034,38300
14837,18500
15231,38300
15340,38300
15363,38300
15634,38300
16003,38300
15275,38300
15870,14620
15764,99999
16260,99999
16110,32740
26074,48540
16930,99999
17055,49620
17407,49620
17887,30260
18241,39060
18071,20700
18461,99999
18441,99999
19543,29540
19554,39740
19373,37980
19344,29540
19363,29540
20674,15680
20629,47900
20907,47900
21678,99999
21672,15700
21631,15700
21917,37980
21914,37980
21766,19060
23085,99999
23040,16820
22960,47900
22947,99999
22972,99999
22849,25500
23541,47260
24459,44420
24471,25500
24322,99999
24657,99999
24602,14140
24569,31340
25121,30880
25075,16620
25003,26580
25025,16620
25638,30880
25778,26580
25547,30880
25534,26580
25431,49020
25421,25180
26443,99999
26330,99999
26354,34060
26282,21180
26254,99999
27359,15500
27531,24140
27717,20500
27702,20500
27928,99999
27917,47260
27919,99999
27830,48980
27946,47260
29712,16740
29031,16740
29202,17900
29424,16700
29457,16700
30081,12060
30077,12060
30284,12060
30519,23580
31150,12060
30474,99999
30426,99999
30903,12260
31221,31420
31203,31420
31049,99999
31623,99999
31775,45700
31712,18380
33077,33100
39818,12460
33539,45300
32124,19660
32125,19660
33688,45300
34284,35840
34204,35840
33825,29460
35576,46220
35812,26620
35813,26620
35260,13820
37020,34980
37059,99999
37694,27740
37401,16860
36432,12120
37309,17420
37213,34980
37846,99999
38242,32280
38124,32820
39146,99999
38863,37060
38670,99999
38865,99999
38582,99999
38601,37060
38574,18900
38334,27180
38473,99999
39737,99999
40013,31140
40055,31140
39348,29860
40858,99999
41159,99999
41572,99999
41129,99999
41132,26580
41524,99999
40461,40080
40419,43700
40402,30940
40544,30460
40221,31140
39641,15020
44490,49660
44309,10420
44281,10420
42462,99999
42367,16420
42371,36980
44215,17460
44099,11780
43515,99999
43511,99999
43445,38840
44837,31900
45836,22300
43084,46500
45324,44220
44689,15940
45068,48940
43780,15740
43302,15340
43747,99999
43156,18140
43010,44220
45889,22300
43013,18140
45654,99999
45654,18140
45601,99999
45685,38580
45711,11900
46058,29200
46130,26900
45334,43380
45347,24820
46035,23140
47357,18220
47959,16980
47840,26900
47959,99999
47964,16980
47949,99999
46919,29020
46970,30900
46957,31980
46962,47700
48046,19820
47460,99999
47451,13260
48442,22420
48432,99999
48845,29620
48831,37020
49639,13660
49515,24340
48311,19820
49076,12980
49337,24340
49329,99999
49126,35660
49097,44780
49119,35660
48880,34380
48611,13020
49259,27100
49240,11460
49264,27100
48623,33220
49233,10300
50107,14340
50257,19780
50565,44740
50561,99999
50571,99999
53091,13180
49961,26340
49967,26340
53010,33340
53011,22540
52646,99999
52569,99999
52553,36900
52313,16300
52594,99999
52337,99999
52409,16300
52164,99999
52229,16300
51364,44020
50271,99999
50430,99999
50464,32380
50448,32380
50510,44740
53911,31540
54227,24580
60086,16980
60072,16980
53551,48020
53580,31540
55706,20260
55704,99999
55749,99999
55606,99999
55717,20260
56158,99999
56173,99999
57015,43620
57070,43620
59731,99999
59487,24500
59447,99999
59703,15580
59418,99999
59419,99999
56068,31860
56029,10660
56115,99999
56129,49380
56119,99999
58761,99999
58731,33500
59001,99999
58642,99999
59274,99999
58755,99999
58845,99999
59324,99999
58042,22020
58535,13900
58048,22020
58521,13900
58487,99999
58056,99999
58210,99999
58241,99999
58524,99999
57552,99999
57466,99999
57630,99999
57648,99999
57217,99999
57562,99999
57429,99999
57649,99999
57772,99999
57374,43620
56501,22260
61756,14010
59931,99999
61721,37900
61731,38700
60919,38700
61373,36860
61436,23660
61312,36860
60553,40300
60553,19940
62089,99999
62262,99999
62093,41180
63073,41180
62890,16060
62950,16060
62887,99999
62557,99999
62555,45380
62635,30660
62547,45380
62444,99999
62512,30660
62433,99999
62009,41180
63675,99999
65302,42740
64873,27900
65534,22780
63178,41180
64636,99999
63783,99999
63837,28380
65061,99999
65726,14700
66014,99999
66738,28140
51561,36540
66701,38260
68047,99999
68042,36540
67839,99999
65666,99999
67008,48620
67143,99999
66547,45820
66683,45820
66439,45820
66528,36840
66955,99999
66851,99999
68643,99999
68745,99999
68642,35740
70054,35380
68310,99999
68402,30700
68139,36540
70645,29340
70729,12940
68920,99999
68852,99999
69148,99999
69167,35820
68940,99999
69152,99999
68841,24260
69120,99999
69128,99999
68859,99999
71652,38220
71496,22860
71726,15780
72111,42620
72145,42620
71249,99999
